Tool ID,Tool Type,Elasticity,Angle,Length,Extra Info
920,Bouncy_Square,1.2,0.2617993877991494,7.0,{}
921,Bouncy_Square,1.2,0.2617993877991494,8.0,{}
922,Bouncy_Square,1.2,0.2617993877991494,9.0,{}
923,Bouncy_Square,0.8,0.5235987755982988,3.0,{}
924,Bouncy_Square,0.8,0.5235987755982988,4.0,{}
925,Bouncy_Square,0.8,0.5235987755982988,5.0,{}
926,Bouncy_Square,0.8,0.5235987755982988,6.0,{}
927,Bouncy_Square,0.8,0.5235987755982988,7.0,{}
928,Bouncy_Square,0.8,0.5235987755982988,8.0,{}
929,Bouncy_Square,0.8,0.5235987755982988,9.0,{}
930,Bouncy_Square,1.0,0.5235987755982988,3.0,{}
931,Bouncy_Square,1.0,0.5235987755982988,4.0,{}
932,Bouncy_Square,1.0,0.5235987755982988,5.0,{}
933,Bouncy_Square,1.0,0.5235987755982988,6.0,{}
934,Bouncy_Square,1.0,0.5235987755982988,7.0,{}
935,Bouncy_Square,1.0,0.5235987755982988,8.0,{}
936,Bouncy_Square,1.0,0.5235987755982988,9.0,{}
937,Bouncy_Square,1.2,0.5235987755982988,3.0,{}
938,Bouncy_Square,1.2,0.5235987755982988,4.0,{}
939,Bouncy_Square,1.2,0.5235987755982988,5.0,{}
940,Bouncy_Square,1.2,0.5235987755982988,6.0,{}
941,Bouncy_Square,1.2,0.5235987755982988,7.0,{}
942,Bouncy_Square,1.2,0.5235987755982988,8.0,{}
943,Bouncy_Square,1.2,0.5235987755982988,9.0,{}
944,Bouncy_Square,0.8,1.0471975511965976,3.0,{}
945,Bouncy_Square,0.8,1.0471975511965976,4.0,{}
946,Bouncy_Square,0.8,1.0471975511965976,5.0,{}
947,Bouncy_Square,0.8,1.0471975511965976,6.0,{}
948,Bouncy_Square,0.8,1.0471975511965976,7.0,{}
949,Bouncy_Square,0.8,1.0471975511965976,8.0,{}
950,Bouncy_Square,0.8,1.0471975511965976,9.0,{}
951,Bouncy_Square,1.0,1.0471975511965976,3.0,{}
952,Bouncy_Square,1.0,1.0471975511965976,4.0,{}
953,Bouncy_Square,1.0,1.0471975511965976,5.0,{}
954,Bouncy_Square,1.0,1.0471975511965976,6.0,{}
955,Bouncy_Square,1.0,1.0471975511965976,7.0,{}
956,Bouncy_Square,1.0,1.0471975511965976,8.0,{}
957,Bouncy_Square,1.0,1.0471975511965976,9.0,{}
958,Bouncy_Square,1.2,1.0471975511965976,3.0,{}
959,Bouncy_Square,1.2,1.0471975511965976,4.0,{}
960,Bouncy_Square,1.2,1.0471975511965976,5.0,{}
961,Bouncy_Square,1.2,1.0471975511965976,6.0,{}
962,Bouncy_Square,1.2,1.0471975511965976,7.0,{}
963,Bouncy_Square,1.2,1.0471975511965976,8.0,{}
964,Bouncy_Square,1.2,1.0471975511965976,9.0,{}
965,Bouncy_Square,0.8,1.3089969389957472,3.0,{}
966,Bouncy_Square,0.8,1.3089969389957472,4.0,{}
967,Bouncy_Square,0.8,1.3089969389957472,5.0,{}
968,Bouncy_Square,0.8,1.3089969389957472,6.0,{}
969,Bouncy_Square,0.8,1.3089969389957472,7.0,{}
970,Bouncy_Square,0.8,1.3089969389957472,8.0,{}
971,Bouncy_Square,0.8,1.3089969389957472,9.0,{}
972,Bouncy_Square,1.0,1.3089969389957472,3.0,{}
973,Bouncy_Square,1.0,1.3089969389957472,4.0,{}
974,Bouncy_Square,1.0,1.3089969389957472,5.0,{}
975,Bouncy_Square,1.0,1.3089969389957472,6.0,{}
976,Bouncy_Square,1.0,1.3089969389957472,7.0,{}
977,Bouncy_Square,1.0,1.3089969389957472,8.0,{}
978,Bouncy_Square,1.0,1.3089969389957472,9.0,{}
979,Bouncy_Square,1.2,1.3089969389957472,3.0,{}
980,Bouncy_Square,1.2,1.3089969389957472,4.0,{}
981,Bouncy_Square,1.2,1.3089969389957472,5.0,{}
982,Bouncy_Square,1.2,1.3089969389957472,6.0,{}
983,Bouncy_Square,1.2,1.3089969389957472,7.0,{}
984,Bouncy_Square,1.2,1.3089969389957472,8.0,{}
985,Bouncy_Square,1.2,1.3089969389957472,9.0,{}
986,Fixed_Pentagon,0.1,0.0,3.0,{}
987,Fixed_Pentagon,0.1,0.0,4.0,{}
988,Fixed_Pentagon,0.1,0.0,5.0,{}
989,Fixed_Pentagon,0.1,0.0,6.0,{}
990,Fixed_Pentagon,0.1,0.0,7.0,{}
991,Fixed_Pentagon,0.1,0.0,8.0,{}
992,Fixed_Pentagon,0.1,0.0,9.0,{}
993,Fixed_Pentagon,0.3,0.0,3.0,{}
994,Fixed_Pentagon,0.3,0.0,4.0,{}
995,Fixed_Pentagon,0.3,0.0,5.0,{}
996,Fixed_Pentagon,0.3,0.0,6.0,{}
997,Fixed_Pentagon,0.3,0.0,7.0,{}
998,Fixed_Pentagon,0.3,0.0,8.0,{}
999,Fixed_Pentagon,0.3,0.0,9.0,{}
1000,Fixed_Pentagon,0.5,0.0,3.0,{}
1001,Fixed_Pentagon,0.5,0.0,4.0,{}
1002,Fixed_Pentagon,0.5,0.0,5.0,{}
1003,Fixed_Pentagon,0.5,0.0,6.0,{}
1004,Fixed_Pentagon,0.5,0.0,7.0,{}
1005,Fixed_Pentagon,0.5,0.0,8.0,{}
1006,Fixed_Pentagon,0.5,0.0,9.0,{}
1007,Fixed_Pentagon,0.1,0.2617993877991494,3.0,{}
1008,Fixed_Pentagon,0.1,0.2617993877991494,4.0,{}
1009,Fixed_Pentagon,0.1,0.2617993877991494,5.0,{}
1010,Fixed_Pentagon,0.1,0.2617993877991494,6.0,{}
1011,Fixed_Pentagon,0.1,0.2617993877991494,7.0,{}
1012,Fixed_Pentagon,0.1,0.2617993877991494,8.0,{}
1013,Fixed_Pentagon,0.1,0.2617993877991494,9.0,{}
1014,Fixed_Pentagon,0.3,0.2617993877991494,3.0,{}
1015,Fixed_Pentagon,0.3,0.2617993877991494,4.0,{}
1016,Fixed_Pentagon,0.3,0.2617993877991494,5.0,{}
1017,Fixed_Pentagon,0.3,0.2617993877991494,6.0,{}
1018,Fixed_Pentagon,0.3,0.2617993877991494,7.0,{}
1019,Fixed_Pentagon,0.3,0.2617993877991494,8.0,{}
1020,Fixed_Pentagon,0.3,0.2617993877991494,9.0,{}
1021,Fixed_Pentagon,0.5,0.2617993877991494,3.0,{}
1022,Fixed_Pentagon,0.5,0.2617993877991494,4.0,{}
1023,Fixed_Pentagon,0.5,0.2617993877991494,5.0,{}
1024,Fixed_Pentagon,0.5,0.2617993877991494,6.0,{}
1025,Fixed_Pentagon,0.5,0.2617993877991494,7.0,{}
1026,Fixed_Pentagon,0.5,0.2617993877991494,8.0,{}
1027,Fixed_Pentagon,0.5,0.2617993877991494,9.0,{}
1028,Fixed_Pentagon,0.1,0.5235987755982988,3.0,{}
1029,Fixed_Pentagon,0.1,0.5235987755982988,4.0,{}
1030,Fixed_Pentagon,0.1,0.5235987755982988,5.0,{}
1031,Fixed_Pentagon,0.1,0.5235987755982988,6.0,{}
1032,Fixed_Pentagon,0.1,0.5235987755982988,7.0,{}
1033,Fixed_Pentagon,0.1,0.5235987755982988,8.0,{}
1034,Fixed_Pentagon,0.1,0.5235987755982988,9.0,{}
1035,Fixed_Pentagon,0.3,0.5235987755982988,3.0,{}
1036,Fixed_Pentagon,0.3,0.5235987755982988,4.0,{}
1037,Fixed_Pentagon,0.3,0.5235987755982988,5.0,{}
1038,Fixed_Pentagon,0.3,0.5235987755982988,6.0,{}
1039,Fixed_Pentagon,0.3,0.5235987755982988,7.0,{}
1040,Fixed_Pentagon,0.3,0.5235987755982988,8.0,{}
1041,Fixed_Pentagon,0.3,0.5235987755982988,9.0,{}
1042,Fixed_Pentagon,0.5,0.5235987755982988,3.0,{}
1043,Fixed_Pentagon,0.5,0.5235987755982988,4.0,{}
1044,Fixed_Pentagon,0.5,0.5235987755982988,5.0,{}
1045,Fixed_Pentagon,0.5,0.5235987755982988,6.0,{}
1046,Fixed_Pentagon,0.5,0.5235987755982988,7.0,{}
1047,Fixed_Pentagon,0.5,0.5235987755982988,8.0,{}
1048,Fixed_Pentagon,0.5,0.5235987755982988,9.0,{}
1049,Fixed_Pentagon,0.1,0.7853981633974483,3.0,{}
1050,Fixed_Pentagon,0.1,0.7853981633974483,4.0,{}
1051,Fixed_Pentagon,0.1,0.7853981633974483,5.0,{}
1052,Fixed_Pentagon,0.1,0.7853981633974483,6.0,{}
1053,Fixed_Pentagon,0.1,0.7853981633974483,7.0,{}
1054,Fixed_Pentagon,0.1,0.7853981633974483,8.0,{}
1055,Fixed_Pentagon,0.1,0.7853981633974483,9.0,{}
1056,Fixed_Pentagon,0.3,0.7853981633974483,3.0,{}
1057,Fixed_Pentagon,0.3,0.7853981633974483,4.0,{}
1058,Fixed_Pentagon,0.3,0.7853981633974483,5.0,{}
1059,Fixed_Pentagon,0.3,0.7853981633974483,6.0,{}
1060,Fixed_Pentagon,0.3,0.7853981633974483,7.0,{}
1061,Fixed_Pentagon,0.3,0.7853981633974483,8.0,{}
1062,Fixed_Pentagon,0.3,0.7853981633974483,9.0,{}
1063,Fixed_Pentagon,0.5,0.7853981633974483,3.0,{}
1064,Fixed_Pentagon,0.5,0.7853981633974483,4.0,{}
1065,Fixed_Pentagon,0.5,0.7853981633974483,5.0,{}
1066,Fixed_Pentagon,0.5,0.7853981633974483,6.0,{}
1067,Fixed_Pentagon,0.5,0.7853981633974483,7.0,{}
1068,Fixed_Pentagon,0.5,0.7853981633974483,8.0,{}
1069,Fixed_Pentagon,0.5,0.7853981633974483,9.0,{}
1070,Fixed_Pentagon,0.1,1.0471975511965976,3.0,{}
1071,Fixed_Pentagon,0.1,1.0471975511965976,4.0,{}
1072,Fixed_Pentagon,0.1,1.0471975511965976,5.0,{}
1073,Fixed_Pentagon,0.1,1.0471975511965976,6.0,{}
1074,Fixed_Pentagon,0.1,1.0471975511965976,7.0,{}
1075,Fixed_Pentagon,0.1,1.0471975511965976,8.0,{}
1076,Fixed_Pentagon,0.1,1.0471975511965976,9.0,{}
1077,Fixed_Pentagon,0.3,1.0471975511965976,3.0,{}
1078,Fixed_Pentagon,0.3,1.0471975511965976,4.0,{}
1079,Fixed_Pentagon,0.3,1.0471975511965976,5.0,{}
1080,Fixed_Pentagon,0.3,1.0471975511965976,6.0,{}
1081,Fixed_Pentagon,0.3,1.0471975511965976,7.0,{}
1082,Fixed_Pentagon,0.3,1.0471975511965976,8.0,{}
1083,Fixed_Pentagon,0.3,1.0471975511965976,9.0,{}
1084,Fixed_Pentagon,0.5,1.0471975511965976,3.0,{}
1085,Fixed_Pentagon,0.5,1.0471975511965976,4.0,{}
1086,Fixed_Pentagon,0.5,1.0471975511965976,5.0,{}
1087,Fixed_Pentagon,0.5,1.0471975511965976,6.0,{}
1088,Fixed_Pentagon,0.5,1.0471975511965976,7.0,{}
1089,Fixed_Pentagon,0.5,1.0471975511965976,8.0,{}
1090,Fixed_Pentagon,0.5,1.0471975511965976,9.0,{}
1091,Bouncy_Pentagon,0.8,0.0,3.0,{}
1092,Bouncy_Pentagon,0.8,0.0,4.0,{}
1093,Bouncy_Pentagon,0.8,0.0,5.0,{}
1094,Bouncy_Pentagon,0.8,0.0,6.0,{}
1095,Bouncy_Pentagon,0.8,0.0,7.0,{}
1096,Bouncy_Pentagon,0.8,0.0,8.0,{}
1097,Bouncy_Pentagon,0.8,0.0,9.0,{}
1098,Bouncy_Pentagon,1.0,0.0,3.0,{}
1099,Bouncy_Pentagon,1.0,0.0,4.0,{}
1100,Bouncy_Pentagon,1.0,0.0,5.0,{}
1101,Bouncy_Pentagon,1.0,0.0,6.0,{}
1102,Bouncy_Pentagon,1.0,0.0,7.0,{}
1103,Bouncy_Pentagon,1.0,0.0,8.0,{}
1104,Bouncy_Pentagon,1.0,0.0,9.0,{}
1105,Bouncy_Pentagon,1.2,0.0,3.0,{}
1106,Bouncy_Pentagon,1.2,0.0,4.0,{}
1107,Bouncy_Pentagon,1.2,0.0,5.0,{}
1108,Bouncy_Pentagon,1.2,0.0,6.0,{}
1109,Bouncy_Pentagon,1.2,0.0,7.0,{}
1110,Bouncy_Pentagon,1.2,0.0,8.0,{}
1111,Bouncy_Pentagon,1.2,0.0,9.0,{}
1112,Bouncy_Pentagon,0.8,0.2617993877991494,3.0,{}
1113,Bouncy_Pentagon,0.8,0.2617993877991494,4.0,{}
1114,Bouncy_Pentagon,0.8,0.2617993877991494,5.0,{}
1115,Bouncy_Pentagon,0.8,0.2617993877991494,6.0,{}
1116,Bouncy_Pentagon,0.8,0.2617993877991494,7.0,{}
1117,Bouncy_Pentagon,0.8,0.2617993877991494,8.0,{}
1118,Bouncy_Pentagon,0.8,0.2617993877991494,9.0,{}
1119,Bouncy_Pentagon,1.0,0.2617993877991494,3.0,{}
1120,Bouncy_Pentagon,1.0,0.2617993877991494,4.0,{}
1121,Bouncy_Pentagon,1.0,0.2617993877991494,5.0,{}
1122,Bouncy_Pentagon,1.0,0.2617993877991494,6.0,{}
1123,Bouncy_Pentagon,1.0,0.2617993877991494,7.0,{}
1124,Bouncy_Pentagon,1.0,0.2617993877991494,8.0,{}
1125,Bouncy_Pentagon,1.0,0.2617993877991494,9.0,{}
1126,Bouncy_Pentagon,1.2,0.2617993877991494,3.0,{}
1127,Bouncy_Pentagon,1.2,0.2617993877991494,4.0,{}
1128,Bouncy_Pentagon,1.2,0.2617993877991494,5.0,{}
1129,Bouncy_Pentagon,1.2,0.2617993877991494,6.0,{}
1130,Bouncy_Pentagon,1.2,0.2617993877991494,7.0,{}
1131,Bouncy_Pentagon,1.2,0.2617993877991494,8.0,{}
1132,Bouncy_Pentagon,1.2,0.2617993877991494,9.0,{}
1133,Bouncy_Pentagon,0.8,0.5235987755982988,3.0,{}
1134,Bouncy_Pentagon,0.8,0.5235987755982988,4.0,{}
1135,Bouncy_Pentagon,0.8,0.5235987755982988,5.0,{}
1136,Bouncy_Pentagon,0.8,0.5235987755982988,6.0,{}
1137,Bouncy_Pentagon,0.8,0.5235987755982988,7.0,{}
1138,Bouncy_Pentagon,0.8,0.5235987755982988,8.0,{}
1139,Bouncy_Pentagon,0.8,0.5235987755982988,9.0,{}
1140,Bouncy_Pentagon,1.0,0.5235987755982988,3.0,{}
1141,Bouncy_Pentagon,1.0,0.5235987755982988,4.0,{}
1142,Bouncy_Pentagon,1.0,0.5235987755982988,5.0,{}
1143,Bouncy_Pentagon,1.0,0.5235987755982988,6.0,{}
1144,Bouncy_Pentagon,1.0,0.5235987755982988,7.0,{}
1145,Bouncy_Pentagon,1.0,0.5235987755982988,8.0,{}
1146,Bouncy_Pentagon,1.0,0.5235987755982988,9.0,{}
1147,Bouncy_Pentagon,1.2,0.5235987755982988,3.0,{}
1148,Bouncy_Pentagon,1.2,0.5235987755982988,4.0,{}
1149,Bouncy_Pentagon,1.2,0.5235987755982988,5.0,{}
1150,Bouncy_Pentagon,1.2,0.5235987755982988,6.0,{}
1151,Bouncy_Pentagon,1.2,0.5235987755982988,7.0,{}
1152,Bouncy_Pentagon,1.2,0.5235987755982988,8.0,{}
1153,Bouncy_Pentagon,1.2,0.5235987755982988,9.0,{}
1154,Bouncy_Pentagon,0.8,0.7853981633974483,3.0,{}
1155,Bouncy_Pentagon,0.8,0.7853981633974483,4.0,{}
1156,Bouncy_Pentagon,0.8,0.7853981633974483,5.0,{}
1157,Bouncy_Pentagon,0.8,0.7853981633974483,6.0,{}
1158,Bouncy_Pentagon,0.8,0.7853981633974483,7.0,{}
1159,Bouncy_Pentagon,0.8,0.7853981633974483,8.0,{}
1160,Bouncy_Pentagon,0.8,0.7853981633974483,9.0,{}
1161,Bouncy_Pentagon,1.0,0.7853981633974483,3.0,{}
1162,Bouncy_Pentagon,1.0,0.7853981633974483,4.0,{}
1163,Bouncy_Pentagon,1.0,0.7853981633974483,5.0,{}
1164,Bouncy_Pentagon,1.0,0.7853981633974483,6.0,{}
1165,Bouncy_Pentagon,1.0,0.7853981633974483,7.0,{}
1166,Bouncy_Pentagon,1.0,0.7853981633974483,8.0,{}
1167,Bouncy_Pentagon,1.0,0.7853981633974483,9.0,{}
1168,Bouncy_Pentagon,1.2,0.7853981633974483,3.0,{}
1169,Bouncy_Pentagon,1.2,0.7853981633974483,4.0,{}
1170,Bouncy_Pentagon,1.2,0.7853981633974483,5.0,{}
1171,Bouncy_Pentagon,1.2,0.7853981633974483,6.0,{}
1172,Bouncy_Pentagon,1.2,0.7853981633974483,7.0,{}
1173,Bouncy_Pentagon,1.2,0.7853981633974483,8.0,{}
1174,Bouncy_Pentagon,1.2,0.7853981633974483,9.0,{}
1175,Bouncy_Pentagon,0.8,1.0471975511965976,3.0,{}
1176,Bouncy_Pentagon,0.8,1.0471975511965976,4.0,{}
1177,Bouncy_Pentagon,0.8,1.0471975511965976,5.0,{}
1178,Bouncy_Pentagon,0.8,1.0471975511965976,6.0,{}
1179,Bouncy_Pentagon,0.8,1.0471975511965976,7.0,{}
1180,Bouncy_Pentagon,0.8,1.0471975511965976,8.0,{}
1181,Bouncy_Pentagon,0.8,1.0471975511965976,9.0,{}
1182,Bouncy_Pentagon,1.0,1.0471975511965976,3.0,{}
1183,Bouncy_Pentagon,1.0,1.0471975511965976,4.0,{}
1184,Bouncy_Pentagon,1.0,1.0471975511965976,5.0,{}
1185,Bouncy_Pentagon,1.0,1.0471975511965976,6.0,{}
1186,Bouncy_Pentagon,1.0,1.0471975511965976,7.0,{}
1187,Bouncy_Pentagon,1.0,1.0471975511965976,8.0,{}
1188,Bouncy_Pentagon,1.0,1.0471975511965976,9.0,{}
1189,Bouncy_Pentagon,1.2,1.0471975511965976,3.0,{}
1190,Bouncy_Pentagon,1.2,1.0471975511965976,4.0,{}
1191,Bouncy_Pentagon,1.2,1.0471975511965976,5.0,{}
1192,Bouncy_Pentagon,1.2,1.0471975511965976,6.0,{}
1193,Bouncy_Pentagon,1.2,1.0471975511965976,7.0,{}
1194,Bouncy_Pentagon,1.2,1.0471975511965976,8.0,{}
1195,Bouncy_Pentagon,1.2,1.0471975511965976,9.0,{}
1196,Fixed_Hexagon,0.1,0.0,3.0,{}
1197,Fixed_Hexagon,0.1,0.0,4.0,{}
1198,Fixed_Hexagon,0.1,0.0,5.0,{}
1199,Fixed_Hexagon,0.1,0.0,6.0,{}
1200,Fixed_Hexagon,0.1,0.0,7.0,{}
1201,Fixed_Hexagon,0.1,0.0,8.0,{}
1202,Fixed_Hexagon,0.1,0.0,9.0,{}
1203,Fixed_Hexagon,0.3,0.0,3.0,{}
1204,Fixed_Hexagon,0.3,0.0,4.0,{}
1205,Fixed_Hexagon,0.3,0.0,5.0,{}
1206,Fixed_Hexagon,0.3,0.0,6.0,{}
1207,Fixed_Hexagon,0.3,0.0,7.0,{}
1208,Fixed_Hexagon,0.3,0.0,8.0,{}
1209,Fixed_Hexagon,0.3,0.0,9.0,{}
1210,Fixed_Hexagon,0.5,0.0,3.0,{}
1211,Fixed_Hexagon,0.5,0.0,4.0,{}
1212,Fixed_Hexagon,0.5,0.0,5.0,{}
1213,Fixed_Hexagon,0.5,0.0,6.0,{}
1214,Fixed_Hexagon,0.5,0.0,7.0,{}
1215,Fixed_Hexagon,0.5,0.0,8.0,{}
1216,Fixed_Hexagon,0.5,0.0,9.0,{}
1217,Fixed_Hexagon,0.1,0.2617993877991494,3.0,{}
1218,Fixed_Hexagon,0.1,0.2617993877991494,4.0,{}
1219,Fixed_Hexagon,0.1,0.2617993877991494,5.0,{}
1220,Fixed_Hexagon,0.1,0.2617993877991494,6.0,{}
1221,Fixed_Hexagon,0.1,0.2617993877991494,7.0,{}
1222,Fixed_Hexagon,0.1,0.2617993877991494,8.0,{}
1223,Fixed_Hexagon,0.1,0.2617993877991494,9.0,{}
1224,Fixed_Hexagon,0.3,0.2617993877991494,3.0,{}
1225,Fixed_Hexagon,0.3,0.2617993877991494,4.0,{}
1226,Fixed_Hexagon,0.3,0.2617993877991494,5.0,{}
1227,Fixed_Hexagon,0.3,0.2617993877991494,6.0,{}
1228,Fixed_Hexagon,0.3,0.2617993877991494,7.0,{}
1229,Fixed_Hexagon,0.3,0.2617993877991494,8.0,{}
1230,Fixed_Hexagon,0.3,0.2617993877991494,9.0,{}
1231,Fixed_Hexagon,0.5,0.2617993877991494,3.0,{}
1232,Fixed_Hexagon,0.5,0.2617993877991494,4.0,{}
1233,Fixed_Hexagon,0.5,0.2617993877991494,5.0,{}
1234,Fixed_Hexagon,0.5,0.2617993877991494,6.0,{}
1235,Fixed_Hexagon,0.5,0.2617993877991494,7.0,{}
1236,Fixed_Hexagon,0.5,0.2617993877991494,8.0,{}
1237,Fixed_Hexagon,0.5,0.2617993877991494,9.0,{}
1238,Fixed_Hexagon,0.1,0.5235987755982988,3.0,{}
1239,Fixed_Hexagon,0.1,0.5235987755982988,4.0,{}
1240,Fixed_Hexagon,0.1,0.5235987755982988,5.0,{}
1241,Fixed_Hexagon,0.1,0.5235987755982988,6.0,{}
1242,Fixed_Hexagon,0.1,0.5235987755982988,7.0,{}
1243,Fixed_Hexagon,0.1,0.5235987755982988,8.0,{}
1244,Fixed_Hexagon,0.1,0.5235987755982988,9.0,{}
1245,Fixed_Hexagon,0.3,0.5235987755982988,3.0,{}
1246,Fixed_Hexagon,0.3,0.5235987755982988,4.0,{}
1247,Fixed_Hexagon,0.3,0.5235987755982988,5.0,{}
1248,Fixed_Hexagon,0.3,0.5235987755982988,6.0,{}
1249,Fixed_Hexagon,0.3,0.5235987755982988,7.0,{}
1250,Fixed_Hexagon,0.3,0.5235987755982988,8.0,{}
1251,Fixed_Hexagon,0.3,0.5235987755982988,9.0,{}
1252,Fixed_Hexagon,0.5,0.5235987755982988,3.0,{}
1253,Fixed_Hexagon,0.5,0.5235987755982988,4.0,{}
1254,Fixed_Hexagon,0.5,0.5235987755982988,5.0,{}
1255,Fixed_Hexagon,0.5,0.5235987755982988,6.0,{}
1256,Fixed_Hexagon,0.5,0.5235987755982988,7.0,{}
1257,Fixed_Hexagon,0.5,0.5235987755982988,8.0,{}
1258,Fixed_Hexagon,0.5,0.5235987755982988,9.0,{}
1259,Fixed_Hexagon,0.1,0.7853981633974483,3.0,{}
1260,Fixed_Hexagon,0.1,0.7853981633974483,4.0,{}
1261,Fixed_Hexagon,0.1,0.7853981633974483,5.0,{}
1262,Fixed_Hexagon,0.1,0.7853981633974483,6.0,{}
1263,Fixed_Hexagon,0.1,0.7853981633974483,7.0,{}
1264,Fixed_Hexagon,0.1,0.7853981633974483,8.0,{}
1265,Fixed_Hexagon,0.1,0.7853981633974483,9.0,{}
1266,Fixed_Hexagon,0.3,0.7853981633974483,3.0,{}
1267,Fixed_Hexagon,0.3,0.7853981633974483,4.0,{}
1268,Fixed_Hexagon,0.3,0.7853981633974483,5.0,{}
1269,Fixed_Hexagon,0.3,0.7853981633974483,6.0,{}
1270,Fixed_Hexagon,0.3,0.7853981633974483,7.0,{}
1271,Fixed_Hexagon,0.3,0.7853981633974483,8.0,{}
1272,Fixed_Hexagon,0.3,0.7853981633974483,9.0,{}
1273,Fixed_Hexagon,0.5,0.7853981633974483,3.0,{}
1274,Fixed_Hexagon,0.5,0.7853981633974483,4.0,{}
1275,Fixed_Hexagon,0.5,0.7853981633974483,5.0,{}
1276,Fixed_Hexagon,0.5,0.7853981633974483,6.0,{}
1277,Fixed_Hexagon,0.5,0.7853981633974483,7.0,{}
1278,Fixed_Hexagon,0.5,0.7853981633974483,8.0,{}
1279,Fixed_Hexagon,0.5,0.7853981633974483,9.0,{}
1280,Bouncy_Hexagon,0.8,0.0,3.0,{}
1281,Bouncy_Hexagon,0.8,0.0,4.0,{}
1282,Bouncy_Hexagon,0.8,0.0,5.0,{}
1283,Bouncy_Hexagon,0.8,0.0,6.0,{}
1284,Bouncy_Hexagon,0.8,0.0,7.0,{}
1285,Bouncy_Hexagon,0.8,0.0,8.0,{}
1286,Bouncy_Hexagon,0.8,0.0,9.0,{}
1287,Bouncy_Hexagon,1.0,0.0,3.0,{}
1288,Bouncy_Hexagon,1.0,0.0,4.0,{}
1289,Bouncy_Hexagon,1.0,0.0,5.0,{}
1290,Bouncy_Hexagon,1.0,0.0,6.0,{}
1291,Bouncy_Hexagon,1.0,0.0,7.0,{}
1292,Bouncy_Hexagon,1.0,0.0,8.0,{}
1293,Bouncy_Hexagon,1.0,0.0,9.0,{}
1294,Bouncy_Hexagon,1.2,0.0,3.0,{}
1295,Bouncy_Hexagon,1.2,0.0,4.0,{}
1296,Bouncy_Hexagon,1.2,0.0,5.0,{}
1297,Bouncy_Hexagon,1.2,0.0,6.0,{}
1298,Bouncy_Hexagon,1.2,0.0,7.0,{}
1299,Bouncy_Hexagon,1.2,0.0,8.0,{}
1300,Bouncy_Hexagon,1.2,0.0,9.0,{}
1301,Bouncy_Hexagon,0.8,0.2617993877991494,3.0,{}
1302,Bouncy_Hexagon,0.8,0.2617993877991494,4.0,{}
1303,Bouncy_Hexagon,0.8,0.2617993877991494,5.0,{}
1304,Bouncy_Hexagon,0.8,0.2617993877991494,6.0,{}
1305,Bouncy_Hexagon,0.8,0.2617993877991494,7.0,{}
1306,Bouncy_Hexagon,0.8,0.2617993877991494,8.0,{}
1307,Bouncy_Hexagon,0.8,0.2617993877991494,9.0,{}
1308,Bouncy_Hexagon,1.0,0.2617993877991494,3.0,{}
1309,Bouncy_Hexagon,1.0,0.2617993877991494,4.0,{}
1310,Bouncy_Hexagon,1.0,0.2617993877991494,5.0,{}
1311,Bouncy_Hexagon,1.0,0.2617993877991494,6.0,{}
1312,Bouncy_Hexagon,1.0,0.2617993877991494,7.0,{}
1313,Bouncy_Hexagon,1.0,0.2617993877991494,8.0,{}
1314,Bouncy_Hexagon,1.0,0.2617993877991494,9.0,{}
1315,Bouncy_Hexagon,1.2,0.2617993877991494,3.0,{}
1316,Bouncy_Hexagon,1.2,0.2617993877991494,4.0,{}
1317,Bouncy_Hexagon,1.2,0.2617993877991494,5.0,{}
1318,Bouncy_Hexagon,1.2,0.2617993877991494,6.0,{}
1319,Bouncy_Hexagon,1.2,0.2617993877991494,7.0,{}
1320,Bouncy_Hexagon,1.2,0.2617993877991494,8.0,{}
1321,Bouncy_Hexagon,1.2,0.2617993877991494,9.0,{}
1322,Bouncy_Hexagon,0.8,0.5235987755982988,3.0,{}
1323,Bouncy_Hexagon,0.8,0.5235987755982988,4.0,{}
1324,Bouncy_Hexagon,0.8,0.5235987755982988,5.0,{}
1325,Bouncy_Hexagon,0.8,0.5235987755982988,6.0,{}
1326,Bouncy_Hexagon,0.8,0.5235987755982988,7.0,{}
1327,Bouncy_Hexagon,0.8,0.5235987755982988,8.0,{}
1328,Bouncy_Hexagon,0.8,0.5235987755982988,9.0,{}
1329,Bouncy_Hexagon,1.0,0.5235987755982988,3.0,{}
1330,Bouncy_Hexagon,1.0,0.5235987755982988,4.0,{}
1331,Bouncy_Hexagon,1.0,0.5235987755982988,5.0,{}
1332,Bouncy_Hexagon,1.0,0.5235987755982988,6.0,{}
1333,Bouncy_Hexagon,1.0,0.5235987755982988,7.0,{}
1334,Bouncy_Hexagon,1.0,0.5235987755982988,8.0,{}
1335,Bouncy_Hexagon,1.0,0.5235987755982988,9.0,{}
1336,Bouncy_Hexagon,1.2,0.5235987755982988,3.0,{}
1337,Bouncy_Hexagon,1.2,0.5235987755982988,4.0,{}
1338,Bouncy_Hexagon,1.2,0.5235987755982988,5.0,{}
1339,Bouncy_Hexagon,1.2,0.5235987755982988,6.0,{}
1340,Bouncy_Hexagon,1.2,0.5235987755982988,7.0,{}
1341,Bouncy_Hexagon,1.2,0.5235987755982988,8.0,{}
1342,Bouncy_Hexagon,1.2,0.5235987755982988,9.0,{}
1343,Bouncy_Hexagon,0.8,0.7853981633974483,3.0,{}
